treatment,run_id,problem,arg_type,arg_mut_rate,mem_searching,solution_found,solution_length,update_found,update_first_solution_found,program
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21317,number-io,Numeric,0.005,0,True,2,31,25,"[Add-Num(1,0,8),SubmitNum-Num(8,12,8)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21318,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21319,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21320,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21321,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21322,number-io,Numeric,0.005,0,True,3,50,34,"[Add-Num(1,0,2),Add-Num(2,13,0),SubmitNum-Num(0,13,11)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21323,number-io,Numeric,0.005,0,True,3,28,20,"[LoadDouble-Num(12,14,2),Add-Num(12,0,12),SubmitNum-Num(12,15,0)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21324,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21325,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21326,number-io,Numeric,0.005,0,True,3,100,33,"[Add-Num(0,1,0),SwapMem-Num(2,0,0),SubmitNum-Num(2,11,8)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21327,number-io,Numeric,0.005,0,True,2,22,15,"[Add-Num(0,1,4),SubmitNum-Num(4,5,7)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21328,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21329,number-io,Numeric,0.005,0,True,3,42,33,"[LoadDouble-Num(7,10,12),Add-Num(7,0,7),SubmitNum-Num(7,1,11)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21330,number-io,Numeric,0.005,0,True,3,60,38,"[LoadInt-Num(11,13,5),Add-Num(11,1,3),SubmitNum-Num(3,9,6)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21331,number-io,Numeric,0.005,0,True,2,46,16,"[Add-Num(0,1,3),SubmitNum-Num(3,2,11)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21332,number-io,Numeric,0.005,0,True,2,34,29,"[Add-Num(0,1,0),SubmitNum-Num(0,10,13)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21333,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21334,number-io,Numeric,0.005,0,True,2,43,38,"[Add-Num(0,1,12),SubmitNum-Num(12,6,7)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21335,number-io,Numeric,0.005,0,True,4,81,72,"[Add-Num(1,12,5),Sub-Num(10,0,0),Sub-Num(5,0,3),SubmitNum-Num(3,10,3)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21336,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21337,number-io,Numeric,0.005,0,True,3,35,34,"[Sub-Num(3,1,5),Sub-Num(0,5,2),SubmitNum-Num(2,1,5)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21338,number-io,Numeric,0.005,0,True,3,95,88,"[Add-Num(0,5,6),Add-Num(6,1,8),SubmitNum-Num(8,9,4)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21339,number-io,Numeric,0.005,0,True,2,41,4,"[Add-Num(0,1,6),SubmitNum-Num(6,13,0)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21340,number-io,Numeric,0.005,0,True,2,72,62,"[Add-Num(0,1,0),SubmitNum-Num(0,15,5)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21341,number-io,Numeric,0.005,0,True,2,83,23,"[Add-Num(0,1,1),SubmitNum-Num(1,8,7)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21342,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21343,number-io,Numeric,0.005,0,True,2,42,37,"[Add-Num(0,1,1),SubmitNum-Num(1,14,12)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21344,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21345,number-io,Numeric,0.005,0,True,2,43,39,"[Add-Num(0,1,12),SubmitNum-Num(12,2,0)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21346,number-io,Numeric,0.005,0,True,3,89,88,"[LoadInt-Num(7,10,8),Add-Num(1,7,7),SubmitNum-Num(7,9,7)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21347,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21348,number-io,Numeric,0.005,0,True,5,68,54,"[While-Num(1,8,8),Add-Num(5,9,15),Add-Num(1,15,0),SubmitNum-Num(0,8,11),LoadInt-Num(9,3,9)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21349,number-io,Numeric,0.005,0,True,2,76,60,"[Add-Num(1,0,6),SubmitNum-Num(6,6,6)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21350,number-io,Numeric,0.005,0,True,2,41,22,"[Add-Num(1,0,8),SubmitNum-Num(8,1,5)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21351,number-io,Numeric,0.005,0,True,3,46,39,"[LoadDouble-Num(15,0,9),Add-Num(15,0,13),SubmitNum-Num(13,8,2)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21352,number-io,Numeric,0.005,0,True,2,65,59,"[Add-Num(0,1,2),SubmitNum-Num(2,3,5)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21353,number-io,Numeric,0.005,0,True,5,79,64,"[Add-Num(14,1,14),LoadInt-Num(11,12,3),Add-Num(14,11,14),Sub-Num(14,3,4),SubmitNum-Num(4,2,3)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21354,number-io,Numeric,0.005,0,True,4,75,12,"[LoadInt-Num(2,1,15),LoadDouble-Num(5,4,11),Add-Num(5,2,2),SubmitNum-Num(2,12,11)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21355,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21356,number-io,Numeric,0.005,0,True,5,62,58,"[Close(8,11,1),SubmitNum-Num(15,8,7),Add-Num(1,0,15),While-Num(3,10,9),Set-1-Num(9,13,1)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21357,number-io,Numeric,0.005,0,True,2,61,55,"[Add-Num(0,1,0),SubmitNum-Num(0,13,14)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21358,number-io,Numeric,0.005,0,True,4,60,53,"[Sub-Num(15,0,1),LoadDouble-Num(15,10,1),Sub-Num(15,1,1),SubmitNum-Num(1,2,3)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21359,number-io,Numeric,0.005,0,True,14,41,41,"[Countdown-Num(1,0,3),Inc-Num(1,0,1),LoadInt-Num(3,4,6),If-Num(1,0,13),LoadInt-Num(0,10,3),Set-6-Num(3,12,5),Set-12-Num(3,4,6),SubmitNum-Num(1,0,13),Set-11-Num(14,7,5),LoadDouble-Num(1,7,13),Close(8,10,5),Add-Num(1,0,1),Set-16-Num(12,8,4),Close(14,9,5)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21360,number-io,Numeric,0.005,0,True,2,71,33,"[Add-Num(1,0,2),SubmitNum-Num(2,6,1)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21361,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21362,number-io,Numeric,0.005,0,True,3,65,32,"[LoadInt-Num(12,11,1),Add-Num(1,12,11),SubmitNum-Num(11,2,3)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21363,number-io,Numeric,0.005,0,True,2,54,12,"[Add-Num(1,0,0),SubmitNum-Num(0,2,11)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21364,number-io,Numeric,0.005,0,True,2,49,26,"[Add-Num(1,0,4),SubmitNum-Num(4,11,8)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21365,number-io,Numeric,0.005,0,True,2,76,63,"[Add-Num(0,1,0),SubmitNum-Num(0,12,12)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21366,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21367,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21368,number-io,Numeric,0.005,0,True,3,28,20,"[Add-Num(1,12,13),Add-Num(0,13,0),SubmitNum-Num(0,5,7)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21369,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21370,number-io,Numeric,0.005,0,True,3,32,25,"[LoadDouble-Num(4,15,8),Add-Num(4,0,1),SubmitNum-Num(1,14,6)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21371,number-io,Numeric,0.005,0,True,3,84,78,"[Add-Num(1,0,2),Sub-Num(2,13,9),SubmitNum-Num(9,4,5)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21372,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21373,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21374,number-io,Numeric,0.005,0,True,4,88,80,"[LoadInt-Num(8,1,13),Add-Num(8,1,14),Sub-Num(14,9,1),SubmitNum-Num(1,1,12)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21375,number-io,Numeric,0.005,0,True,2,19,5,"[Add-Num(0,1,3),SubmitNum-Num(3,11,9)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21376,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21377,number-io,Numeric,0.005,0,True,2,52,47,"[Add-Num(1,0,12),SubmitNum-Num(12,3,2)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21378,number-io,Numeric,0.005,0,True,3,71,29,"[While-Num(1,13,12),SubmitNum-Num(8,15,12),Add-Num(1,0,8)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21379,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21380,number-io,Numeric,0.005,0,True,3,79,25,"[CopyMem-Num(0,7,6),Add-Num(1,7,13),SubmitNum-Num(13,12,6)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21381,number-io,Numeric,0.005,0,True,3,64,54,"[LoadDouble-Num(14,11,11),Add-Num(0,14,0),SubmitNum-Num(0,14,13)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21382,number-io,Numeric,0.005,0,True,14,94,60,"[Set-13-Num(14,11,15),LoadInt-Num(9,2,0),TestNumGreaterTEqu-Num(13,14,14),Countdown-Num(1,12,11),TestNumGreaterTEqu-Num(9,1,5),Set-8-Num(13,14,13),Set-16-Num(11,7,5),Sub-Num(14,9,9),Mod-Num(4,2,0),Set-3-Num(11,10,13),SubmitNum-Num(9,7,4),TestNumGreaterTEqu-Num(9,9,5),Sub-Num(14,9,0),LoadDouble-Num(14,14,8)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21383,number-io,Numeric,0.005,0,True,6,57,26,"[Close(3,8,8),Set-10-Num(7,14,6),SubmitNum-Num(4,8,10),Sub-Num(10,1,12),Countdown-Num(7,10,12),Sub-Num(0,12,4)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21384,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21385,number-io,Numeric,0.005,0,True,19,100,97,"[Set-4-Num(12,15,6),Set-0-Num(14,10,3),Inc-Num(6,13,1),TestNumNEqu-Num(6,4,8),Set-3-Num(15,4,2),Set-4-Num(11,11,14),CopyMem-Num(6,11,12),Set-9-Num(3,9,11),Set-16-Num(2,15,9),Div-Num(0,11,11),TestNumLess-Num(8,1,8),Set-16-Num(2,4,9),Add-Num(1,11,12),Break(7,7,9),SubmitNum-Num(12,13,1),Set-16-Num(5,11,10),Countdown-Num(10,12,0),TestNumLess-Num(4,3,10),Countdown-Num(4,1,6)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21386,number-io,Numeric,0.005,0,True,3,23,15,"[LoadDouble-Num(3,11,4),Add-Num(0,3,14),SubmitNum-Num(14,8,14)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21387,number-io,Numeric,0.005,0,True,4,86,44,"[While-Num(1,4,4),SubmitNum-Num(2,15,2),Sub-Num(1,11,2),Sub-Num(12,0,11)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21388,number-io,Numeric,0.005,0,True,9,100,98,"[TestNumNEqu-Num(6,11,4),LoadInt-Num(5,7,14),Sub-Num(9,0,7),Add-Num(1,15,12),Add-Num(12,5,9),Sub-Num(9,8,6),TestNumGreater-Num(13,9,5),SubmitNum-Num(6,14,10),Dec-Num(7,7,7)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21389,number-io,Numeric,0.005,0,True,3,61,59,"[Add-Num(8,0,7),Add-Num(1,7,0),SubmitNum-Num(0,4,2)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21390,number-io,Numeric,0.005,0,True,4,83,44,"[LoadDouble-Num(5,13,7),Add-Num(5,0,14),Add-Num(9,14,1),SubmitNum-Num(1,14,7)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21391,number-io,Numeric,0.005,0,True,2,89,9,"[Add-Num(0,1,7),SubmitNum-Num(7,2,13)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21392,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21393,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21394,number-io,Numeric,0.005,0,True,3,61,12,"[LoadInt-Num(15,3,0),Add-Num(15,1,9),SubmitNum-Num(9,8,10)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21395,number-io,Numeric,0.005,0,True,3,88,51,"[Sub-Num(14,1,1),Sub-Num(0,1,1),SubmitNum-Num(1,10,2)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21396,number-io,Numeric,0.005,0,True,2,30,25,"[Add-Num(1,0,1),SubmitNum-Num(1,10,9)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21397,number-io,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21398,number-io,Numeric,0.005,0,True,4,36,24,"[LoadInt-Num(10,2,15),LoadDouble-Num(8,15,11),Add-Num(8,10,9),SubmitNum-Num(9,14,6)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21399,number-io,Numeric,0.005,0,True,3,67,61,"[LoadDouble-Num(12,1,1),Add-Num(12,0,3),SubmitNum-Num(3,9,10)]"
PROBLEM_number-io__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,21400,number-io,Numeric,0.005,0,True,4,40,29,"[Sub-Num(12,0,0),LoadDouble-Num(6,8,14),Sub-Num(6,0,0),SubmitNum-Num(0,14,9)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21001,number-io,Tag-based,0.005,0,True,2,16,12,"[Add-Tag(0111101001011011,0101011000010001,0011010001110101),SubmitNum-Tag(0111011101010110,1001011101000111,1000100010100110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21002,number-io,Tag-based,0.005,0,True,2,11,2,"[Add-Tag(1100000001011000,1111100111110010,0110010001111010),SubmitNum-Tag(0010001001001001,0101100110001110,1010100010010101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21003,number-io,Tag-based,0.005,0,True,3,34,7,"[While-Tag(0001110001000100,1011010111101111,1111101111000111),SubmitNum-Tag(1100110100011000,0110000110100001,0100000000011101),Add-Tag(0100000101111100,1011011100111100,1001100110001111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21004,number-io,Tag-based,0.005,0,True,3,80,75,"[LoadDouble-Tag(0100110000001101,0011110010000001,0010100010011000),Add-Tag(1101101110110011,0000111110001111,1010100111001110),SubmitNum-Tag(1011101011111110,1001110100100101,1110001111111011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21005,number-io,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21006,number-io,Tag-based,0.005,0,True,8,65,9,"[Countdown-Tag(0111010011010000,0011110000010100,1111100100100110),SwapMem-Tag(0111101100011100,1011010100001111,1111101011000000),SubmitNum-Tag(1111111000011101,1100001000010011,0100001101010110),Set-14-Tag(0100110001001111,1001101000010000,0100100010011001),LoadDouble-Tag(0011101110100001,0000011011111111,0101100100100000),Set-0-Tag(0100111000000010,0110111001010011,0010001010110100),Add-Tag(0011101000111101,0011101011111011,1001111001110111),Floor-Tag(1011110000110100,1100011000001100,1111100011000001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21007,number-io,Tag-based,0.005,0,True,6,29,18,"[Close(1111101111100001,0111111111110111,1000010010111001),SubmitNum-Tag(0100010110011101,0011111010111001,0101100100001011),Countdown-Tag(0011111111010111,1110101111000000,1000111000011010),Add-Tag(0101011000000011,1111011101100010,0100010101110110),Inc-Tag(1110011100010100,1100010101001001,0010101101100001),SwapMem-Tag(0111101011111011,1101110001001011,0110101100001100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21008,number-io,Tag-based,0.005,0,True,6,43,17,"[Sub-Tag(1010101110111010,1000001110111000,1110001100010010),Set-3-Tag(1100100101011111,1101110110100000,1011111100000010),Countdown-Tag(1110001111101110,0001001010001010,0101000100011111),SubmitNum-Tag(0101110011010111,0111011110110111,0010010010010110),LoadDouble-Tag(0101010101101111,0111100011111000,1100011110011111),Add-Tag(0101011100110111,1011001010111011,1100011100010000)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21009,number-io,Tag-based,0.005,0,True,2,3,1,"[Add-Tag(0000111101010100,0110111011100110,0000010110001111),SubmitNum-Tag(0001001100001111,0100000111000111,1010000111110101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21010,number-io,Tag-based,0.005,0,True,2,70,26,"[Add-Tag(0101010000010110,1011100010111110,0101110111011011),SubmitNum-Tag(1110001101111110,1000010001011110,0011001111001110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21011,number-io,Tag-based,0.005,0,True,3,20,5,"[Add-Tag(0101000000010110,0100111001010011,0000101110001010),Add-Tag(1000111110100111,1011111000011011,0111101100010101),SubmitNum-Tag(0101011101010110,1010101011110100,0110010000011101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21012,number-io,Tag-based,0.005,0,True,2,34,29,"[Add-Tag(1110110001011111,0001010110110111,0011010101000110),SubmitNum-Tag(0001000100011110,1110011101011010,0011010010001001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21013,number-io,Tag-based,0.005,0,True,2,28,20,"[Add-Tag(0011111110101101,0001110111010110,1011011101000100),SubmitNum-Tag(1101000001010000,1100000101100100,1110000110010101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21014,number-io,Tag-based,0.005,0,True,3,34,26,"[SwapMem-Tag(1010101111000100,1101101100101110,1010010011111101),Add-Tag(1000001000010000,0001110100010000,1111110100101011),SubmitNum-Tag(1110101101110010,0000000110011101,1001101100010010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21015,number-io,Tag-based,0.005,0,True,2,24,18,"[Add-Tag(1011000111101010,0101000111100111,1111010100111110),SubmitNum-Tag(0111011010111111,1011000010001000,0100101111001010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21016,number-io,Tag-based,0.005,0,True,2,61,45,"[Add-Tag(1101010111000100,1101010110101010,0110000100110100),SubmitNum-Tag(1001000111010111,0100010100000010,0100110110100000)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21017,number-io,Tag-based,0.005,0,True,2,26,18,"[Add-Tag(0110111101111110,0111010101000101,1011001010111011),SubmitNum-Tag(0011001000111001,1101101110111001,1011011001101001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21018,number-io,Tag-based,0.005,0,True,2,42,38,"[Add-Tag(1111010111100110,0101110110110101,0100110100111100),SubmitNum-Tag(0101110011001101,0001110111100000,1000001100111011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21019,number-io,Tag-based,0.005,0,True,3,43,36,"[Sub-Tag(0111100011111001,0101110001011100,0101000001010110),Sub-Tag(0111100011011100,0101110001011100,0101010001010110),SubmitNum-Tag(0101010000111100,1110001011011110,0100000011011001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21020,number-io,Tag-based,0.005,0,True,4,96,10,"[LoadInt-Tag(1100100010010001,0101001110001000,1010011111000101),While-Tag(0011010100011000,1100011011011011,1101011010111110),SubmitNum-Tag(1111010011111111,1101010100111101,0101011110011010),Add-Tag(0101010001100001,1001000110100001,0111110111111111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21021,number-io,Tag-based,0.005,0,True,2,92,10,"[Add-Tag(1111111010001111,0011110001110101,0111111111111100),SubmitNum-Tag(1110010111111001,0010010101100111,0111000111110010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21022,number-io,Tag-based,0.005,0,True,2,21,15,"[Add-Tag(1111000111100110,1100000010010100,1010111100110110),SubmitNum-Tag(0111111111101101,0001100110001001,0110111010101010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21023,number-io,Tag-based,0.005,0,True,2,35,17,"[Add-Tag(0100111101010110,1101111011010000,0011010011001011),SubmitNum-Tag(0111010110000010,0000101001011110,0010111001001011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21024,number-io,Tag-based,0.005,0,True,2,50,46,"[Add-Tag(1001110101010100,0010101111111010,0001010110010011),SubmitNum-Tag(0101000000011100,1111011110111111,0111110011010101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21025,number-io,Tag-based,0.005,0,True,2,79,6,"[Add-Tag(1110111010100111,0100011101110110,1101011100110101),SubmitNum-Tag(0001001101000100,1001100111111010,0010101001101011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21026,number-io,Tag-based,0.005,0,True,9,48,27,"[Set-6-Tag(1011101011110100,0110011010111000,0101011011110011),SwapMem-Tag(0101000011000100,0011101001010111,0010011110001001),Countdown-Tag(0100000001110100,1001010101110101,0011010000011110),Set-10-Tag(1101101100001111,1001011001011010,0111100001010011),Sub-Tag(1111100001010000,1100100110101110,1100100100101001),SubmitNum-Tag(0110100100111100,1001111101110001,0100001101111110),Set-0-Tag(0100011011011101,0010000111010100,1100010000011110),Sub-Tag(1111000110011000,1110111011101010,0111111101011100),Set-7-Tag(0001101100000111,0000110010011110,0110000001111110)]"
